review_id,START_ID,END_ID
30262,6428,10743618
30263,6429,10751341
30263,6430,10739333
30263,6431,10733558
30264,6432,10748300
30264,6433,10746908
30264,6434,10753194
30265,6435,10741687
30265,6436,10741801
30265,6437,10753455
30266,6438,10745642
30266,6439,10748123
30266,6440,10738000
30267,6441,10753045
30267,6442,10747189
30267,6443,10753669
30268,6444,10745048
30268,6445,10744313
30268,6446,10747380
30269,6447,10744382
30269,6448,10720690
30269,6449,10753538
30270,6450,10750671
30270,6451,10747005
30270,6452,10744671
30271,6453,10747288
30271,6454,10753350
30271,6455,10752085
30272,6456,10740897
30272,6457,10741028
30272,6458,10743614
30273,6459,10744728
30273,6460,10737888
30273,6461,10741532
30274,6462,10743840
30274,6463,10739478
30274,6464,10745341
30275,6465,10737385
30275,6466,10738154
30275,6467,10744781
30276,6468,10746025
30276,6469,10745240
30276,6470,10745979
30277,6471,10738934
30277,6472,10742770
30277,6473,10748548
30278,6474,10739705
30278,6475,10752364
30278,6476,10741406
30279,6477,10739679
30279,6478,10742824
30279,6479,10748211
30280,6480,10750134
30280,6481,10737941
30280,6482,10720421
30281,6483,10749390
30281,6484,10738692
30281,6485,10751190
30282,6486,10750896
30282,6487,10747944
30282,6488,10748330
30283,6489,10744861
30283,6490,10745392
30283,6491,10744726
30284,6492,10749955
30284,6493,10747361
30284,6494,10746131
30285,6495,10740929
30285,6496,10745295
30285,6497,10720552
30286,6498,10737948
30286,6499,10741374
30286,6500,10738709
30287,6501,10748412
30287,6502,10741862
30287,6503,10741315
30288,6504,10746960
30288,6505,10744054
30288,6506,10749545
30289,6507,10738964
30289,6508,10741466
30289,6509,10753474
30290,6510,10751923
30290,6511,10730700
30290,6512,10743676
30291,6513,10745746
30291,6514,10743430
30291,6515,10751878
30292,6516,10739507
30292,6517,10737809
30292,6518,10749262
30293,6519,10745469
30293,6520,10739952
30293,6521,10742079
30294,6522,10745642
30294,6523,10750263
30294,6524,10744325
30295,6525,10744825
30295,6526,10751887
30295,6527,10743381
30296,6528,10738933
30296,6529,10742905
30296,6530,10750192
30297,6531,10737452
30297,6532,10742184
30297,6533,10737364
30298,6534,10738862
30298,6535,10749601
30298,6536,10720142
30299,6537,10743283
30299,6538,10742610
30299,6539,10741159
30300,6540,10750299
30300,6541,10753694
30300,6542,10740763
30301,6543,10740491
30301,6544,10737673
30301,6545,10751423
30302,6546,10753274
30302,6547,10751495
30302,6548,10746255
30303,6549,10750185
30303,6550,10741733
30303,6551,10753307
30304,6552,10747162
30304,6553,10751739
30304,6554,10738047
30305,6555,10747450
30305,6556,10751835
30305,6557,10748257
30306,6558,10749342
30306,6559,10745865
30306,6560,10720313
30307,6561,10748595
30307,6562,10741646
30307,6563,10751595
30308,6564,10751395
30308,6565,10747519
30308,6566,10744807
30309,6567,10753134
30309,6568,10741019
30309,6569,10751936
30310,6570,10744736
30310,6571,10747859
30310,6572,10739670
30311,6573,10744516
30311,6574,10748794
30311,6575,10743429
30312,6576,10752191
30312,6577,10741696
30312,6578,10750903
30313,6579,10748943
30313,6580,10749729
30313,6581,10749439
30314,6582,10739558
30314,6583,10749666
30314,6584,10752611
30315,6585,10751411
30315,6586,10750130
30315,6587,10751503
30316,6588,10751464
30316,6589,10740531
30316,6590,10752874
30317,6591,10747416
30317,6592,10740840
30317,6593,10743123
30318,6594,10742924
30318,6595,10738548
30318,6596,10742948
30319,6597,10740453
30319,6598,10742445
30319,6599,10745390
30320,6600,10742760
30320,6601,10747039
30320,6602,10745609
30321,6603,10742517
30321,6604,10722586
30321,6605,10748066
30322,6606,10748222
30322,6607,10745193
30322,6608,10753199
30323,6609,10720391
30323,6610,10751214
30323,6611,10747605
30324,6612,10747315
30324,6613,10740344
30324,6614,10745686
30325,6615,10743453
30325,6616,10742097
30325,6617,10741844
30326,6618,10749420
30326,6619,10751765
30326,6620,10751445
30327,6621,10750614
30327,6622,10741556
30327,6623,10747118
30328,6624,10720393
30328,6625,10738721
30328,6626,10746727
30329,6627,10748871
30329,6628,10753039
30329,6629,10744461
30330,6630,10740634
30330,6631,10720308
30330,6632,10753437
30331,6633,10742572
30331,6634,10747760
30331,6635,10738191
30332,6636,10752190
30332,6637,10746425
30332,6638,10739176
30333,6639,10746619
30333,6640,10750033
30333,6641,10738682
30334,6642,10742753
30334,6643,10741799
30334,6644,10743549
30335,6645,10745281
30335,6646,10739948
30335,6647,10749328
30336,6648,10751472
30336,6649,10731248
30336,6650,10751285
30337,6651,10738880
30337,6652,10750110
30337,6653,10747887
30338,6654,10749941
30338,6655,10746579
30338,6656,10745982
30339,6657,10743786
30339,6658,10751125
30339,6659,10739833
30340,6660,10742841
30340,6661,10746912
30340,6662,10737446
30341,6663,10738957
30341,6664,10737374
30341,6665,10739164
30342,6666,10743915
30342,6667,10742604
30342,6668,10743926
30343,6669,10749057
30343,6670,10726286
30343,6671,10751749
30344,6672,10747804
30344,6673,10747800
30344,6674,10741336
30345,6675,10740095
30345,6676,10749719
30345,6677,10745116
30346,6678,10750658
30346,6679,10750444
30346,6680,10739095
30347,6681,10749274
30347,6682,10741542
30347,6683,10739242
30348,6684,10753006
30348,6685,10745971
30348,6686,10745384
30349,6687,10731015
30349,6688,10729978
30349,6689,10750185
30350,6690,10726617
30350,6691,10742263
30350,6692,10751959
30351,6693,10743939
30351,6694,10753294
30351,6695,10748862
30352,6696,10743798
30352,6697,10745226
30352,6698,10751933
30353,6699,10747098
30353,6700,10746404
30353,6701,10742160
30354,6702,10747009
30354,6703,10743090
30354,6704,10740024
30355,6705,10753450
30355,6706,10753658
30355,6707,10751042
30356,6708,10741723
30356,6709,10737848
30356,6710,10744513
30357,6711,10751613
30357,6712,10748285
30357,6713,10744415
30358,6714,10750401
30358,6715,10751087
30358,6716,10744275
30359,6717,10741594
30359,6718,10740893
30359,6719,10738569
30360,6720,10737837
30360,6721,10750057
30360,6722,10750675
30361,6723,10737365
30361,6724,10743376
30361,6725,10738289
30362,6726,10747121
30362,6727,10749774
30362,6728,10752169
30363,6729,10748514
30363,6730,10731466
30363,6731,10741109
30364,6732,10749095
30364,6733,10746800
30364,6734,10747798
30365,6735,10738865
30365,6736,10720365
30365,6737,10750980
30366,6738,10752109
30366,6739,10751783
30366,6740,10740209
30367,6741,10749872
30367,6742,10745517
30367,6743,10738936
30368,6744,10748431
30368,6745,10749517
30368,6746,10727548
30369,6747,10743524
30369,6748,10751547
30369,6749,10752613
30370,6750,10750549
30370,6751,10749544
30370,6752,10742411
30371,6753,10746061
30371,6754,10720217
30371,6755,10749857
30372,6756,10745656
30372,6757,10749529
30372,6758,10753554
30373,6759,10743724
30373,6760,10751748
30373,6761,10743939
30374,6762,10742371
30374,6763,10720538
30374,6764,10752700
30375,6765,10751356
30375,6766,10742079
30375,6767,10752130
30376,6768,10738336
30376,6769,10738067
30376,6770,10745617
30377,6771,10741235
30377,6772,10752403
30377,6773,10743668
30378,6774,10739865
30378,6775,10743471
30378,6776,10720409
30379,6777,10753412
30379,6778,10737555
30379,6779,10738958
30380,6780,10746171
30380,6781,10743865
30380,6782,10742386
30381,6783,10740290
30381,6784,10740304
30381,6785,10743930
30382,6786,10742171
30382,6787,10740819
30382,6788,10741334
30383,6789,10738964
30383,6790,10751140
30383,6791,10743539
30384,6792,10747837
30384,6793,10752327
30384,6794,10742965
30385,6795,10720181
30385,6796,10738302
30385,6797,10743737
30386,6798,10752093
30386,6799,10749040
30386,6800,10739176
30387,6801,10741555
30387,6802,10749129
30387,6803,10742697
30388,6804,10748295
30388,6805,10720377
30388,6806,10738961
30389,6807,10741739
30389,6808,10752268
30389,6809,10747465
30390,6810,10748798
30390,6811,10737794
30390,6812,10746607
30391,6813,10753718
30391,6814,10743095
30391,6815,10746959
30392,6816,10737488
30392,6817,10741413
30392,6818,10744021
30393,6819,10748606
30393,6820,10745811
30393,6821,10746291
30394,6822,10746644
30394,6823,10742572
30394,6824,10745635
30395,6825,10742325
30395,6826,10752592
30395,6827,10753030
30396,6828,10739861
30396,6829,10739759
30396,6830,10737825
30397,6831,10745007
30397,6832,10752544
30397,6833,10745179
30398,6834,10743923
30398,6835,10741490
30398,6836,10752508
30399,6837,10751239
30399,6838,10751674
30399,6839,10720170
30400,6840,10738861
30400,6841,10750552
30400,6842,10743757
30401,6843,10742588
30401,6844,10751640
30401,6845,10746929
30402,6846,10739899
30402,6847,10743388
30402,6848,10743597
30403,6849,10749968
30403,6850,10745112
30403,6851,10743205
30404,6852,10744267
30404,6853,10738302
30404,6854,10746451
30405,6855,10744015
30405,6856,10749738
30405,6857,10730487
30406,6858,10748358
30406,6859,10743104
30406,6860,10741923
30407,6861,10742062
30407,6862,10750812
30407,6863,10751229
30408,6864,10751507
30408,6865,10748371
30408,6866,10752624
30409,6867,10752899
30409,6868,10749355
30409,6869,10731248
30410,6870,10746427
30410,6871,10753179
30410,6872,10745526
30411,6873,10749488
30411,6874,10740061
30411,6875,10751852
30412,6876,10748918
30412,6877,10739897
30412,6878,10740620
30413,6879,10740883
30413,6880,10746541
30413,6881,10745251
30414,6882,10749159
30414,6883,10746823
30414,6884,10746969
30415,6885,10739143
30415,6886,10742271
30415,6887,10747248
30416,6888,10749442
30416,6889,10739253
30416,6890,10748937
30417,6891,10738593
30417,6892,10737921
30417,6893,10741206
30418,6894,10738001
30418,6895,10751840
30418,6896,10747026
30419,6897,10720310
30419,6898,10753721
30419,6899,10752257
30420,6900,10747492
30420,6901,10744325
30420,6902,10738745
30421,6903,10748679
30421,6904,10743594
30421,6905,10744672
30422,6906,10750417
30422,6907,10737316
30422,6908,10738568
30423,6909,10745231
30423,6910,10751519
30423,6911,10740515
30424,6912,10751566
30424,6913,10751924
30424,6914,10746948
30425,6915,10740996
30425,6916,10752513
30425,6917,10742845
30426,6918,10733608
30426,6919,10742053
30426,6920,10741361
30427,6921,10743583
30427,6922,10741599
30427,6923,10720634
30428,6924,10745486
30428,6925,10737545
30428,6926,10751240
30429,6927,10753083
30429,6928,10748249
30429,6929,10737594
30430,6930,10737613
30430,6931,10743369
30430,6932,10751921
30431,6933,10744409
30431,6934,10720393
30431,6935,10741113
30432,6936,10737608
30432,6937,10743827
30432,6938,10751473
30433,6939,10731649
30433,6940,10742673
30433,6941,10746188
30434,6942,10738074
30434,6943,10744197
30434,6944,10741377
30435,6945,10748152
30435,6946,10748558
30435,6947,10753273
30436,6948,10745121
30436,6949,10740172
30436,6950,10753095
30437,6951,10751772
30437,6952,10734578
30437,6953,10747362
30438,6954,10740255
30438,6955,10744833
30438,6956,10745450
30439,6957,10750623
30439,6958,10749552
30439,6959,10752227
30440,6960,10752495
30440,6961,10744287
30440,6962,10751253
30441,6963,10739321
30441,6964,10742881
30441,6965,10740720
30442,6966,10741156
30442,6967,10744103
30442,6968,10744453
30443,6969,10749659
30443,6970,10738137
30443,6971,10746984
30444,6972,10747339
30444,6973,10737992
30444,6974,10738525
30445,6975,10750669
30445,6976,10739829
30445,6977,10750310
30446,6978,10743373
30446,6979,10751985
30446,6980,10742350
30447,6981,10743802
30447,6982,10745224
30447,6983,10740763
30448,6984,10740392
30448,6985,10747589
30448,6986,10745566
30449,6987,10749080
30449,6988,10741809
30449,6989,10743685
30450,6990,10741894
30450,6991,10753475
30450,6992,10748941
30451,6993,10745802
30451,6994,10747333
30451,6995,10745699
30452,6996,10738803
30452,6997,10750500
30452,6998,10750874
30453,6999,10750656
30453,7000,10741308
30453,7001,10742234
30454,7002,10749937
30454,7003,10740469
30454,7004,10741161
30455,7005,10745083
30455,7006,10749912
30455,7007,10740995
30456,7008,10748684
30456,7009,10738869
30456,7010,10750206
30457,7011,10752813
30457,7012,10747053
30457,7013,10748590
30458,7014,10753537
30458,7015,10741004
30458,7016,10742850
30459,7017,10744669
30459,7018,10739811
30459,7019,10748117
30460,7020,10751833
30460,7021,10743232
30460,7022,10743836
30461,7023,10743184
30461,7024,10750797
30461,7025,10751634
30462,7026,10746692
30462,7027,10720156
30462,7028,10738337
30463,7029,10752587
30463,7030,10743577
30463,7031,10752903
30464,7032,10749218
30464,7033,10750555
30464,7034,10738207
30465,7035,10749450
30465,7036,10753508
30465,7037,10741702
30466,7038,10740610
30466,7039,10732879
30466,7040,10741377
30467,7041,10741482
30467,7042,10740411
30467,7043,10750292
30468,7044,10747641
30468,7045,10750674
30468,7046,10744531
30469,7047,10748259
30469,7048,10740954
30469,7049,10746286
30470,7050,10749178
30470,7051,10744985
30470,7052,10744859
30471,7053,10741830
30471,7054,10753473
30471,7055,10737419
30472,7056,10738854
30472,7057,10748225
30472,7058,10750104
30473,7059,10745908
30473,7060,10742780
30473,7061,10740951
30474,7062,10748789
30474,7063,10753610
30474,7064,10743960
30475,7065,10747444
30475,7066,10745016
30475,7067,10744193
30476,7068,10753269
30476,7069,10734981
30476,7070,10741491
30477,7071,10747920
30477,7072,10742887
30477,7073,10742002
30478,7074,10741322
30478,7075,10742492
30478,7076,10744654
30479,7077,10742684
30479,7078,10746835
30479,7079,10751170
30480,7080,10739096
30480,7081,10721756
30480,7082,10753435
30481,7083,10738372
30481,7084,10742374
30481,7085,10745397
30482,7086,10751696
30482,7087,10738020
30482,7088,10750825
30483,7089,10752931
30483,7090,10745489
30483,7091,10742249
30484,7092,10738387
30484,7093,10740400
30484,7094,10751412
30485,7095,10750002
30485,7096,10739733
30485,7097,10741875
30486,7098,10720270
30486,7099,10752776
30486,7100,10741269
30487,7101,10752516
30487,7102,10738406
30487,7103,10740852
30488,7104,10745664
30488,7105,10737333
30488,7106,10738188
30489,7107,10748752
30489,7108,10737378
30489,7109,10750981
30490,7110,10747021
30490,7111,10742188
30490,7112,10740617
30491,7113,10751848
30491,7114,10752175
30491,7115,10752978
30492,7116,10740692
30492,7117,10750418
30492,7118,10753701
30493,7119,10746529
30493,7120,10725135
30493,7121,10740888
30494,7122,10720305
30494,7123,10752182
30494,7124,10744081
30495,7125,10737576
30495,7126,10750201
30495,7127,10739183
30496,7128,10752473
30496,7129,10752300
30496,7130,10738791
30497,7131,10730934
30497,7132,10745691
30497,7133,10742076
30498,7134,10750086
30498,7135,10751599
30498,7136,10740444
30499,7137,10737979
30499,7138,10738420
30499,7139,10738169
30500,7140,10751870
30500,7141,10741844
30500,7142,10720489
30501,7143,10740375
30501,7144,10750548
30501,7145,10747160
30502,7146,10739319
30502,7147,10740266
30502,7148,10746610
30503,7149,10737334
30503,7150,10739322
30503,7151,10739419
30504,7152,10746966
30504,7153,10740459
30504,7154,10739559
30505,7155,10752265
30505,7156,10747776
30505,7157,10753182
30506,7158,10752909
30506,7159,10720586
30506,7160,10739246
30507,7161,10740271
30507,7162,10742866
30507,7163,10744930
30508,7164,10752489
30508,7165,10737733
30508,7166,10753041
30509,7167,10750423
30509,7168,10744769
30509,7169,10740343
30510,7170,10741822
30510,7171,10740778
30510,7172,10739246
30511,7173,10720188
30511,7174,10741368
30511,7175,10747566
30512,7176,10740122
30512,7177,10751967
30512,7178,10745467
30513,7179,10746199
30513,7180,10747931
30513,7181,10738329
30514,7182,10740899
30514,7183,10737492
30514,7184,10748877
30515,7185,10752712
30515,7186,10746284
30515,7187,10749603
30516,7188,10749580
30516,7189,10751665
30516,7190,10752593
30517,7191,10741116
30517,7192,10741320
30517,7193,10740985
30518,7194,10741594
30518,7195,10748831
30518,7196,10753029
30519,7197,10751286
30519,7198,10742731
30519,7199,10720377
30520,7200,10743050
30520,7201,10745718
30520,7202,10740092
30521,7203,10747108
30521,7204,10748633
30521,7205,10747424
30522,7206,10748523
30522,7207,10750874
30522,7208,10745553
30523,7209,10747798
30523,7210,10743788
30523,7211,10745810
30524,7212,10752304
30524,7213,10741186
30524,7214,10720312
30525,7215,10752025
30525,7216,10745247
30525,7217,10743180
30526,7218,10748722
30526,7219,10749883
30526,7220,10750247
30527,7221,10753479
30527,7222,10748655
30527,7223,10747588
30528,7224,10747045
30528,7225,10745065
30528,7226,10738850
30529,7227,10752731
30529,7228,10746647
30529,7229,10740480
30530,7230,10744848
30530,7231,10720611
30530,7232,10743142
30531,7233,10738145
30531,7234,10745151
30531,7235,10744624
30532,7236,10742352
30532,7237,10739809
30532,7238,10746055
30533,7239,10752630
30533,7240,10751213
30533,7241,10747446
30534,7242,10745132
30534,7243,10752264
30534,7244,10741633
30535,7245,10743166
30535,7246,10749160
30535,7247,10751194
30536,7248,10749923
30536,7249,10750468
30536,7250,10744136
30537,7251,10752383
30537,7252,10743536
30537,7253,10740402
30538,7254,10742623
30538,7255,10739342
30538,7256,10740862
30539,7257,10751514
30539,7258,10751706
30539,7259,10749109
30540,7260,10750835
30540,7261,10743279
30540,7262,10748959
30541,7263,10744219
30541,7264,10752661
30541,7265,10739156
30542,7266,10747854
30542,7267,10749750
30542,7268,10733372
30543,7269,10744965
30543,7270,10746145
30543,7271,10737583
30544,7272,10742210
30544,7273,10747217
30544,7274,10746512
30545,7275,10750961
30545,7276,10753062
30545,7277,10731160
30546,7278,10746696
30546,7279,10748265
30546,7280,10749777
30547,7281,10743735
30547,7282,10720354
30547,7283,10753710
30548,7284,10731904
30548,7285,10747324
30548,7286,10753038
30549,7287,10751126
30549,7288,10752880
30549,7289,10751618
30550,7290,10753574
30550,7291,10737610
30550,7292,10748849
30551,7293,10746780
30551,7294,10743999
30551,7295,10737564
30552,7296,10743188
30552,7297,10737554
30552,7298,10751053
30553,7299,10731482
30553,7300,10751510
30553,7301,10752363
30554,7302,10746286
30554,7303,10748328
30554,7304,10737649
30555,7305,10745610
30555,7306,10733768
30555,7307,10746373
30556,7308,10747086
30556,7309,10752734
30556,7310,10750001
30557,7311,10746779
30557,7312,10745566
30557,7313,10743060
30558,7314,10749900
30558,7315,10722471
30558,7316,10746785
30559,7317,10739795
30559,7318,10742706
30559,7319,10742537
30560,7320,10734713
30560,7321,10741238
30560,7322,10744751
30561,7323,10750630
30561,7324,10746234
30561,7325,10744070
30562,7326,10740000
30562,7327,10737646
30562,7328,10746689
30563,7329,10744295
30563,7330,10744717
30563,7331,10753496
30564,7332,10741415
30564,7333,10752100
30564,7334,10748836
30565,7335,10743182
30565,7336,10739875
30565,7337,10752346
30566,7338,10739074
30566,7339,10750334
30566,7340,10748248
30567,7341,10752898
30567,7342,10744470
30567,7343,10750400
30568,7344,10749758
30568,7345,10752091
30568,7346,10743272
30569,7347,10727372
30569,7348,10749833
30569,7349,10741254
30570,7350,10751884
30570,7351,10738958
30570,7352,10742962
30571,7353,10746621
30571,7354,10750734
30571,7355,10749136
30572,7356,10750826
30572,7357,10752175
30572,7358,10747482
30573,7359,10747834
30573,7360,10747742
30573,7361,10748936
30574,7362,10750306
30574,7363,10745789
30574,7364,10747457
30575,7365,10743530
30575,7366,10748643
30575,7367,10739157
30576,7368,10746684
30576,7369,10745189
30576,7370,10744062
30577,7371,10744009
30577,7372,10751620
30577,7373,10745645
30578,7374,10748680
30578,7375,10749224
30578,7376,10746828
30579,7377,10753319
30579,7378,10752291
30579,7379,10750620
30580,7380,10737281
30580,7381,10748910
30580,7382,10743780
30581,7383,10744979
30581,7384,10750376
30581,7385,10739521
30582,7386,10742595
30582,7387,10743716
30582,7388,10747914
30583,7389,10740627
30583,7390,10744925
30583,7391,10739381
30584,7392,10751682
30584,7393,10748339
30584,7394,10743336
30585,7395,10747315
30585,7396,10750705
30585,7397,10748230
30586,7398,10749531
30586,7399,10744251
30586,7400,10747673
30587,7401,10743023
30587,7402,10738478
30587,7403,10746826
30588,7404,10746231
30588,7405,10751144
30588,7406,10753026
30589,7407,10741981
30589,7408,10751105
30589,7409,10721207
30590,7410,10745588
30590,7411,10739351
30590,7412,10740333
30591,7413,10720366
30591,7414,10753060
30591,7415,10753277
30592,7416,10736629
30592,7417,10747696
30592,7418,10742312
30593,7419,10746666
30593,7420,10738224
30593,7421,10743230
30594,7422,10746963
30594,7423,10742015
30594,7424,10750966
30595,7425,10750306
30595,7426,10747906
30595,7427,10753695
30596,7428,10752598
30596,7429,10738638
30596,7430,10740979
30597,7431,10740812
30597,7432,10747952
30597,7433,10738853
30598,7434,10753427
30598,7435,10738272
30598,7436,10745845
30599,7437,10737478
30599,7438,10749154
30599,7439,10737688
30600,7440,10741485
30600,7441,10744411
30600,7442,10745326
30601,7443,10750063
30601,7444,10745625
30601,7445,10751999
30602,7446,10730425
30602,7447,10742885
30602,7448,10741842
30603,7449,10751988
30603,7450,10747478
30603,7451,10742673
30604,7452,10737838
30604,7453,10744006
30604,7454,10745956
30605,7455,10744525
30605,7456,10740026
30605,7457,10733768
30606,7458,10751414
30606,7459,10750788
30606,7460,10741177
30607,7461,10738094
30607,7462,10744653
30607,7463,10733680
30608,7464,10752500
30608,7465,10742512
30608,7466,10741356
30609,7467,10747621
30609,7468,10743801
30609,7469,10737770
30610,7470,10738816
30610,7471,10741862
30610,7472,10741417
30611,7473,10725950
30611,7474,10737779
30611,7475,10743022
30612,7476,10748864
30612,7477,10740101
30612,7478,10744005
30613,7479,10737726
30613,7480,10749647
30613,7481,10748089
30614,7482,10748247
30614,7483,10748399
30614,7484,10739762
30615,7485,10744385
30615,7486,10748872
30615,7487,10747215
30616,7488,10741312
30616,7489,10749509
30616,7490,10746222
30617,7491,10741956
30617,7492,10750713
30617,7493,10744404
30618,7494,10751149
30618,7495,10738458
30618,7496,10739077
30619,7497,10740091
30619,7498,10739786
30619,7499,10749966
30620,7500,10748279
30620,7501,10740242
30620,7502,10745850
30621,7503,10741214
30621,7504,10753039
30621,7505,10738032
30622,7506,10738916
30622,7507,10751465
30622,7508,10751310
30623,7509,10750354
30623,7510,10742433
30623,7511,10739421
30624,7512,10746771
30624,7513,10742255
30624,7514,10739094
30625,7515,10747887
30625,7516,10752206
30625,7517,10738757
30626,7518,10748885
30626,7519,10741643
30626,7520,10746954
30627,7521,10737571
30627,7522,10739289
30627,7523,10751862
30628,7524,10750353
30628,7525,10749709
30628,7526,10748348
30629,7527,10730477
30629,7528,10738607
30629,7529,10751021
30630,7530,10731482
30630,7531,10744498
30630,7532,10748280
30631,7533,10753245
30631,7534,10750598
30631,7535,10748481
30632,7536,10746336
30632,7537,10741637
30632,7538,10747857
30633,7539,10738120
30633,7540,10752964
30633,7541,10743131
30634,7542,10750556
30634,7543,10740223
30634,7544,10740181
30635,7545,10746358
30635,7546,10751870
30635,7547,10739601
30636,7548,10738893
30636,7549,10744348
30636,7550,10749545
30637,7551,10749222
30637,7552,10722305
30637,7553,10749241
30638,7554,10739773
30638,7555,10743287
30638,7556,10749185
30639,7557,10738619
30639,7558,10747621
30639,7559,10745062
30640,7560,10746331
30640,7561,10750766
30640,7562,10751910
30641,7563,10748330
30641,7564,10737285
30641,7565,10725389
30642,7566,10743254
30642,7567,10750572
30642,7568,10741206
30643,7569,10746831
30643,7570,10744388
30643,7571,10750999
30644,7572,10749128
30644,7573,10739200
30644,7574,10750589
30645,7575,10740999
30645,7576,10747045
30645,7577,10743672
30646,7578,10720378
30646,7579,10739365
30646,7580,10744869
30647,7581,10742601
30647,7582,10749148
30647,7583,10747616
30648,7584,10750710
30648,7585,10749196
30648,7586,10747849
30649,7587,10744491
30649,7588,10738544
30649,7589,10739527
30650,7590,10745323
30650,7591,10752042
30650,7592,10753128
30651,7593,10738635
30651,7594,10726404
30651,7595,10751920
30652,7596,10741222
30652,7597,10748714
30652,7598,10740366
30653,7599,10740110
30653,7600,10737509
30653,7601,10752867
30654,7602,10742303
30654,7603,10739232
30654,7604,10733332
30655,7605,10749241
30655,7606,10741325
30655,7607,10746150
30656,7608,10739092
30656,7609,10751364
30656,7610,10739566
30657,7611,10727280
30657,7612,10737628
30657,7613,10749889
30658,7614,10745262
30658,7615,10750702
30658,7616,10741061
30659,7617,10743700
30659,7618,10748798
30659,7619,10734878
30660,7620,10748283
30660,7621,10738712
30660,7622,10752467
30661,7623,10749872
30661,7624,10747271
30661,7625,10752686
30662,7626,10748406
30662,7627,10743289
30662,7628,10751221
30663,7629,10752045
30663,7630,10741605
30663,7631,10745708
30664,7632,10750851
30664,7633,10745053
30664,7634,10737784
30665,7635,10752478
30665,7636,10748258
30665,7637,10746976
30666,7638,10750845
30666,7639,10745500
30666,7640,10751735
30667,7641,10732880
30667,7642,10749036
30667,7643,10752246
30668,7644,10741285
30668,7645,10744841
30668,7646,10742638
30669,7647,10743198
30669,7648,10749078
30669,7649,10747133
30670,7650,10748735
30670,7651,10720172
30670,7652,10749861
30671,7653,10752242
30671,7654,10747601
30671,7655,10745522
30672,7656,10743187
30672,7657,10747744
30672,7658,10745095
30673,7659,10746496
30673,7660,10752439
30673,7661,10744771
30674,7662,10746145
30674,7663,10745854
30674,7664,10741014
30675,7665,10740338
30675,7666,10737676
30675,7667,10740073
30676,7668,10741100
30676,7669,10751745
30676,7670,10737374
30677,7671,10740524
30677,7672,10738130
30677,7673,10738353
30678,7674,10738436
30678,7675,10747594
30678,7676,10739779
30679,7677,10737579
30679,7678,10749393
30679,7679,10752494
30680,7680,10750275
30680,7681,10750836
30680,7682,10752595
30681,7683,10740651
30681,7684,10747664
30681,7685,10744172
30682,7686,10740556
30682,7687,10748354
30682,7688,10720643
30683,7689,10740016
30683,7690,10749610
30683,7691,10744317
30684,7692,10744449
30684,7693,10744618
30684,7694,10737633
30685,7695,10738694
30685,7696,10746070
30685,7697,10737824
30686,7698,10740969
30686,7699,10750618
30686,7700,10740077
30687,7701,10740028
30687,7702,10738169
30687,7703,10739778
30688,7704,10750463
30688,7705,10745196
30688,7706,10742427
30689,7707,10744338
30689,7708,10744920
30689,7709,10739737
30690,7710,10740508
30690,7711,10750093
30690,7712,10749604
30691,7713,10739464
30691,7714,10720458
30691,7715,10741873
30692,7716,10738545
30692,7717,10721286
30692,7718,10749127
30693,7719,10722094
30693,7720,10746045
30693,7721,10753506
30694,7722,10747289
30694,7723,10753715
30694,7724,10746256
30695,7725,10746841
30695,7726,10751809
30695,7727,10739663
30696,7728,10744577
30696,7729,10743419
30696,7730,10749755
30697,7731,10720549
30697,7732,10749272
30697,7733,10720192
30698,7734,10741654
30698,7735,10740344
30698,7736,10752950
30699,7737,10746963
30699,7738,10739649
30699,7739,10739735
30700,7740,10742044
30700,7741,10748873
30700,7742,10747360
30701,7743,10746793
30701,7744,10752349
30701,7745,10749450
30702,7746,10740284
30702,7747,10753317
30702,7748,10740834
30703,7749,10740199
30703,7750,10745905
30703,7751,10742391
30704,7752,10746162
30704,7753,10752733
30704,7754,10745092
30705,7755,10741797
30705,7756,10740248
30705,7757,10750311
30706,7758,10744937
30706,7759,10727515
30706,7760,10744231
30707,7761,10741791
30707,7762,10753699
30707,7763,10745784
30708,7764,10748854
30708,7765,10745904
30708,7766,10752646
30709,7767,10752338
30709,7768,10752237
30709,7769,10748486
30710,7770,10753143
30710,7771,10743462
30710,7772,10752751
30711,7773,10720666
30711,7774,10739182
30711,7775,10739319
30712,7776,10728155
30712,7777,10751560
30712,7778,10744749
30713,7779,10745825
30713,7780,10751431
30713,7781,10751840
30714,7782,10720670
30714,7783,10720678
30714,7784,10746075
30715,7785,10751921
30715,7786,10744222
30715,7787,10720392
30716,7788,10744464
30716,7789,10743460
30716,7790,10739266
30717,7791,10751456
30717,7792,10751604
30717,7793,10745246
30718,7794,10740466
30718,7795,10749798
30718,7796,10747367
30719,7797,10738924
30719,7798,10748532
30719,7799,10738900
30720,7800,10741633
30720,7801,10748797
30720,7802,10742656
30721,7803,10752467
30721,7804,10740504
30721,7805,10723883
30722,7806,10753314
30722,7807,10739723
30722,7808,10747406
30723,7809,10744166
30723,7810,10725091
30723,7811,10739666
30724,7812,10740525
30724,7813,10746093
30724,7814,10747513
30725,7815,10745379
30725,7816,10738626
30725,7817,10752787
30726,7818,10738225
30726,7819,10740118
30726,7820,10745003
30727,7821,10752532
30727,7822,10739989
30727,7823,10746369
30728,7824,10746582
30728,7825,10744528
