START_ID,END_ID
10747281,19
10747282,64
10747283,9
10747284,82
10747285,13
10747286,18
10747287,11
10747288,19
10747289,61
10747290,11
10747291,15
10747292,19
10747293,52
10747294,73
10747295,55
10747296,11
10747297,13
10747298,18
10747299,14
10747300,59
10747301,2
10747302,49
10747303,14
10747304,15
10747305,13
10747306,17
10747307,18
10747308,17
10747309,55
10747310,17
10747311,16
10747312,87
10747313,14
10747314,94
10747315,18
10747316,13
10747317,11
10747318,13
10747319,3
10747320,14
10747321,8
10747322,4
10747323,89
10747324,29
10747325,16
10747326,12
10747327,17
10747328,15
10747329,15
10747330,18
10747331,17
10747332,92
10747333,3
10747334,16
10747335,1
10747336,15
10747337,3
10747338,7
10747339,11
10747340,14
10747341,19
10747342,19
10747343,15
10747344,22
10747345,6
10747346,11
10747347,2
10747348,72
10747349,13
10747350,17
10747351,17
10747352,14
10747353,19
10747354,28
10747355,16
10747356,16
10747357,94
10747358,16
10747359,77
10747360,11
10747361,86
10747362,1
10747363,11
10747364,49
10747365,83
10747366,17
10747367,17
10747368,43
10747369,0
10747370,15
10747371,53
10747372,11
10747373,1
10747374,87
10747375,6
10747376,16
10747377,15
10747378,12
10747379,66
10747380,22
10747381,1
10747382,67
10747383,17
10747384,36
10747385,14
10747386,12
10747387,42
10747388,14
10747389,15
10747390,18
10747391,9
10747392,19
10747393,12
10747394,1
10747395,16
10747396,16
10747397,13
10747398,18
10747399,19
10747400,55
10747401,95
10747402,34
10747403,98
10747404,8
10747405,12
10747406,88
10747407,14
10747408,33
10747409,8
10747410,11
10747411,73
10747412,16
10747413,17
10747414,82
10747415,89
10747416,15
10747417,17
10747418,11
10747419,9
10747420,53
10747421,64
10747422,2
10747423,65
10747424,13
10747425,3
10747426,43
10747427,12
10747428,15
10747429,23
10747430,11
10747431,47
10747432,17
10747433,11
10747434,11
10747435,15
10747436,43
10747437,71
10747438,15
10747439,13
10747440,16
10747441,24
10747442,56
10747443,2
10747444,55
10747445,17
10747446,11
10747447,19
10747448,44
10747449,12
10747450,98
10747451,24
10747452,91
10747453,27
10747454,13
10747455,17
10747456,86
10747457,24
10747458,73
10747459,97
10747460,95
10747461,11
10747462,98
10747463,19
10747464,95
10747465,17
10747466,12
10747467,46
10747468,1
10747469,3
10747470,87
10747471,86
10747472,15
10747473,93
10747474,13
10747475,13
10747476,18
10747477,17
10747478,11
10747479,18
10747480,14
10747481,19
10747482,8
10747483,16
10747484,69
10747485,36
10747486,13
10747487,1
10747488,18
10747489,17
10747490,11
10747491,12
10747492,14
10747493,12
10747494,24
10747495,17
10747496,19
10747497,76
10747498,17
10747499,14
10747500,65
10747501,8
10747502,64
10747503,13
10747504,16
10747505,1
10747506,14
10747507,16
10747508,1
10747509,19
10747510,12
10747511,11
10747512,17
10747513,82
10747514,14
10747515,19
10747516,14
10747517,2
10747518,15
10747519,18
10747520,17
10747521,13
10747522,17
10747523,51
10747524,16
10747525,18
10747526,37
10747527,86
10747528,95
10747529,3
10747530,37
10747531,38
10747532,4
10747533,18
10747534,38
10747535,19
10747536,2
10747537,31
10747538,49
10747539,18
10747540,13
10747541,11
10747542,11
10747543,13
10747544,88
10747545,14
10747546,13
10747547,16
10747548,17
10747549,19
10747550,98
10747551,13
10747552,14
10747553,34
10747554,88
10747555,65
10747556,87
10747557,52
10747558,17
10747559,65
10747560,1
10747561,8
10747562,17
10747563,18
10747564,15
10747565,19
10747566,15
10747567,69
10747568,11
10747569,12
10747570,56
10747571,94
10747572,16
10747573,19
10747574,6
10747575,9
10747576,29
10747577,2
10747578,2
10747579,18
10747580,61
10747581,55
10747582,57
10747583,27
10747584,17
10747585,13
10747586,16
10747587,1
10747588,11
10747589,19
10747590,13
10747591,16
10747592,7
10747593,13
10747594,18
10747595,87
10747596,4
10747597,67
10747598,46
10747599,7
10747600,97
10747601,45
10747602,16
10747603,55
10747604,91
10747605,11
10747606,18
10747607,28
10747608,59
10747609,19
10747610,95
10747611,19
10747612,13
10747613,49
10747614,13
10747615,13
10747616,87
10747617,7
10747618,86
10747619,16
10747620,15
10747621,16
10747622,75
10747623,16
10747624,86
10747625,55
10747626,9
10747627,31
10747628,19
10747629,72
10747630,14
10747631,14
10747632,68
10747633,11
10747634,86
10747635,14
10747636,83
10747637,33
10747638,12
10747639,18
10747640,14
10747641,14
10747642,15
10747643,59
10747644,93
10747645,55
10747646,33
10747647,93
10747648,19
10747649,99
10747650,11
10747651,18
10747652,11
10747653,15
10747654,11
10747655,95
10747656,67
10747657,57
10747658,13
10747659,13
10747660,13
10747661,18
10747662,19
10747663,1
10747664,15
10747665,93
10747666,6
10747667,1
10747668,94
10747669,12
10747670,13
10747671,7
10747672,17
10747673,88
10747674,11
10747675,15
10747676,84
10747677,68
10747678,13
10747679,19
10747680,95
10747681,18
10747682,16
10747683,94
10747684,81
10747685,66
10747686,11
10747687,19
10747688,12
10747689,57
10747690,15
10747691,42
10747692,52
10747693,16
10747694,72
10747695,87
10747696,57
10747697,46
10747698,86
10747699,15
10747700,67
10747701,24
10747702,31
10747703,5
10747704,2
10747705,17
10747706,58
10747707,34
10747708,8
10747709,62
10747710,16
10747711,1
10747712,42
10747713,11
10747714,17
10747715,34
10747716,17
10747717,89
10747718,12
10747719,16
10747720,15
10747721,11
10747722,19
10747723,27
10747724,11
10747725,68
10747726,19
10747727,1
10747728,7
10747729,14
10747730,34
10747731,47
10747732,64
10747733,1
10747734,12
10747735,14
10747736,19
10747737,17
10747738,14
10747739,13
10747740,13
10747741,94
10747742,61
10747743,8
10747744,15
10747745,75
10747746,18
10747747,56
10747748,14
10747749,14
10747750,13
10747751,12
10747752,13
10747753,74
10747754,24
10747755,4
10747756,36
10747757,1
10747758,11
10747759,73
10747760,84
10747761,1
10747762,21
10747763,51
10747764,19
10747765,19
10747766,17
10747767,73
10747768,17
10747769,13
10747770,16
10747771,12
10747772,65
10747773,15
10747774,77
10747775,9
10747776,16
10747777,29
10747778,14
10747779,17
10747780,96
10747781,14
10747782,18
10747783,11
10747784,19
10747785,91
10747786,16
10747787,48
10747788,17
10747789,99
10747790,9
10747791,18
10747792,11
10747793,88
10747794,8
10747795,24
10747796,18
10747797,46
10747798,17
10747799,6
10747800,19
10747801,18
10747802,8
10747803,17
10747804,17
10747805,19
10747806,16
10747807,15
10747808,11
10747809,2
10747810,4
10747811,17
10747812,88
10747813,35
10747814,15
10747815,17
10747816,12
10747817,18
10747818,14
10747819,68
10747820,13
10747821,73
10747822,5
10747823,91
10747824,19
10747825,74
10747826,27
10747827,31
10747828,85
10747829,19
10747830,33
10747831,14
10747832,42
10747833,16
10747834,14
10747835,85
10747836,16
10747837,16
10747838,49
10747839,11
10747840,11
10747841,11
10747842,3
10747843,89
10747844,13
10747845,19
10747846,12
10747847,17
10747848,16
10747849,68
10747850,33
10747851,7
10747852,64
10747853,23
10747854,11
10747855,12
10747856,13
10747857,18
10747858,16
10747859,11
10747860,82
10747861,18
10747862,65
10747863,33
10747864,14
10747865,14
10747866,0
10747867,17
10747868,57
10747869,14
10747870,11
10747871,15
10747872,12
10747873,35
10747874,1
10747875,17
10747876,19
10747877,49
10747878,16
10747879,18
10747880,32
10747881,18
10747882,2
10747883,99
10747884,28
10747885,65
10747886,29
10747887,5
10747888,11
10747889,11
10747890,83
10747891,65
10747892,19
10747893,99
10747894,56
10747895,19
10747896,18
10747897,9
10747898,7
10747899,16
10747900,97
10747901,17
10747902,29
10747903,96
10747904,13
10747905,8
10747906,17
10747907,39
10747908,18
10747909,11
10747910,58
10747911,17
10747912,13
10747913,29
10747914,62
10747915,65
10747916,37
10747917,11
10747918,3
10747919,19
10747920,46
10747921,16
10747922,11
10747923,13
10747924,24
10747925,64
10747926,14
10747927,2
10747928,73
10747929,1
10747930,67
10747931,12
10747932,19
10747933,22
10747934,59
10747935,5
10747936,33
10747937,29
10747938,45
10747939,1
10747940,12
10747941,18
10747942,95
10747943,2
10747944,71
10747945,16
10747946,0
10747947,14
10747948,17
10747949,19
10747950,17
10747951,11
10747952,12
10747953,5
10747954,65
10747955,18
10747956,13
10747957,17
10747958,16
10747959,1
10747960,91
10747961,43
10747962,9
10747963,61
10747964,17
10747965,77
10747966,14
10747967,36
10747968,19
10747969,11
10747970,14
10747971,12
10747972,31
10747973,26
10747974,15
10747975,19
10747976,14
10747977,11
10747978,13
10747979,52
10747980,15
10747981,12
10747982,67
10747983,14
10747984,17
10747985,16
10747986,95
10747987,95
10747988,15
10747989,61
10747990,0
10747991,12
10747992,4
10747993,14
10747994,11
10747995,86
10747996,15
10747997,76
10747998,19
10747999,13
10748000,19
10748001,93
10748002,89
10748003,15
10748004,11
10748005,19
10748006,14
10748007,7
10748008,29
10748009,15
10748010,19
10748011,18
10748012,92
10748013,17
10748014,2
10748015,2
10748016,12
10748017,42
10748018,17
10748019,53
10748020,13
10748021,13
10748022,89
10748023,14
10748024,14
10748025,28
10748026,16
10748027,88
10748028,9
10748029,97
10748030,19
10748031,6
10748032,6
10748033,2
10748034,15
10748035,54
10748036,52
10748037,84
10748038,13
10748039,7
10748040,19
10748041,68
10748042,11
10748043,13
10748044,2
10748045,45
10748046,62
10748047,15
10748048,1
10748049,9
10748050,66
10748051,69
10748052,3
10748053,19
10748054,82
10748055,16
10748056,75
10748057,37
10748058,36
10748059,18
10748060,11
10748061,85
10748062,13
10748063,97
10748064,12
10748065,77
10748066,11
10748067,15
10748068,61
10748069,13
10748070,14
10748071,27
10748072,87
10748073,11
10748074,36
10748075,83
10748076,6
10748077,12
10748078,2
10748079,2
10748080,19
10748081,13
10748082,11
10748083,45
10748084,26
10748085,18
10748086,18
10748087,64
10748088,15
10748089,41
10748090,1
10748091,2
10748092,18
10748093,5
10748094,6
10748095,79
10748096,96
10748097,17
10748098,14
10748099,2
10748100,38
10748101,19
10748102,12
10748103,11
10748104,41
10748105,16
10748106,96
10748107,15
10748108,16
10748109,52
10748110,14
10748111,91
10748112,11
10748113,87
10748114,13
10748115,9
10748116,13
10748117,6
10748118,14
10748119,8
10748120,13
10748121,15
10748122,16
10748123,0
10748124,44
10748125,16
10748126,37
10748127,11
10748128,8
10748129,13
10748130,17
10748131,13
10748132,16
10748133,15
10748134,14
10748135,12
10748136,17
10748137,15
10748138,15
10748139,14
10748140,16
10748141,6
10748142,2
10748143,15
10748144,16
10748145,89
10748146,13
10748147,22
10748148,11
10748149,12
10748150,18
10748151,39
10748152,28
10748153,14
10748154,14
10748155,98
10748156,9
10748157,11
10748158,13
10748159,11
10748160,76
10748161,19
10748162,18
10748163,18
10748164,38
10748165,14
10748166,7
10748167,28
10748168,13
10748169,18
10748170,15
10748171,85
10748172,11
10748173,15
10748174,13
10748175,14
10748176,63
10748177,11
10748178,54
10748179,18
10748180,18
10748181,58
10748182,73
10748183,12
10748184,2
10748185,76
10748186,19
10748187,19
10748188,11
10748189,14
10748190,78
10748191,7
10748192,19
10748193,88
10748194,26
10748195,17
10748196,47
10748197,15
10748198,62
10748199,19
10748200,26
10748201,18
10748202,7
10748203,11
10748204,13
10748205,48
10748206,9
10748207,63
10748208,13
10748209,38
10748210,17
10748211,2
10748212,79
10748213,66
10748214,32
10748215,51
10748216,12
10748217,12
10748218,33
10748219,17
10748220,19
10748221,1
10748222,16
10748223,1
10748224,15
10748225,53
10748226,15
10748227,11
10748228,14
10748229,48
10748230,2
10748231,12
10748232,63
10748233,17
10748234,55
10748235,99
10748236,16
10748237,15
10748238,14
10748239,15
10748240,81
10748241,27
10748242,56
10748243,16
10748244,77
10748245,3
10748246,56
10748247,99
10748248,18
10748249,9
10748250,2
10748251,4
10748252,16
10748253,26
10748254,84
10748255,64
10748256,73
10748257,15
10748258,86
10748259,19
10748260,1
10748261,18
10748262,11
10748263,89
10748264,14
10748265,11
10748266,19
10748267,6
10748268,15
10748269,87
10748270,18
10748271,2
10748272,27
10748273,17
10748274,67
10748275,11
10748276,69
10748277,55
10748278,17
10748279,0
10748280,14
10748281,62
10748282,17
10748283,16
10748284,15
10748285,66
10748286,68
10748287,6
10748288,36
10748289,95
10748290,1
10748291,13
10748292,12
10748293,11
10748294,33
10748295,12
10748296,69
10748297,95
10748298,13
10748299,4
10748300,18
10748301,78
10748302,1
10748303,48
10748304,16
10748305,14
10748306,88
10748307,16
10748308,43
10748309,44
10748310,33
10748311,44
10748312,13
10748313,2
10748314,93
10748315,17
10748316,12
10748317,12
10748318,57
10748319,88
10748320,66
10748321,17
10748322,15
10748323,97
10748324,5
10748325,68
10748326,87
10748327,15
10748328,42
10748329,17
10748330,14
10748331,19
10748332,13
10748333,43
10748334,18
10748335,12
10748336,18
10748337,2
10748338,12
10748339,14
10748340,89
10748341,77
10748342,19
10748343,61
10748344,17
10748345,19
10748346,19
10748347,44
10748348,7
10748349,13
10748350,32
10748351,13
10748352,11
10748353,15
10748354,14
10748355,21
10748356,15
10748357,9
10748358,17
10748359,5
10748360,19
10748361,11
10748362,15
10748363,99
10748364,76
10748365,11
10748366,2
10748367,14
10748368,61
10748369,94
10748370,64
10748371,19
10748372,13
10748373,15
10748374,17
10748375,51
10748376,81
10748377,95
10748378,19
10748379,13
10748380,15
10748381,36
10748382,4
10748383,36
10748384,46
10748385,17
10748386,61
10748387,79
10748388,97
10748389,19
10748390,11
10748391,17
10748392,19
10748393,13
10748394,8
10748395,1
10748396,17
10748397,14
10748398,84
10748399,97
10748400,78
10748401,12
10748402,19
10748403,17
10748404,57
10748405,16
10748406,14
10748407,16
10748408,39
10748409,45
10748410,16
10748411,34
10748412,2
10748413,93
10748414,77
10748415,3
10748416,21
10748417,12
10748418,13
10748419,18
10748420,17
10748421,75
10748422,12
10748423,13
10748424,1
10748425,14
10748426,14
10748427,14
10748428,26
10748429,76
10748430,82
10748431,59
10748432,19
10748433,18
10748434,93
10748435,15
10748436,78
10748437,13
10748438,68
10748439,12
10748440,71
10748441,1
10748442,8
10748443,12
10748444,12
10748445,16
10748446,16
10748447,18
10748448,18
10748449,15
10748450,55
10748451,34
10748452,29
10748453,12
10748454,12
10748455,58
10748456,16
10748457,16
10748458,15
10748459,11
10748460,13
10748461,59
10748462,89
10748463,1
10748464,13
10748465,17
10748466,19
10748467,12
10748468,11
10748469,12
10748470,15
10748471,56
10748472,4
10748473,45
10748474,96
10748475,77
10748476,3
10748477,2
10748478,3
10748479,16
10748480,18
10748481,99
10748482,92
10748483,37
10748484,79
10748485,17
10748486,48
10748487,84
10748488,15
10748489,3
10748490,41
10748491,1
10748492,17
10748493,25
10748494,2
10748495,2
10748496,15
10748497,77
10748498,6
10748499,19
10748500,82
10748501,48
10748502,77
10748503,16
10748504,12
10748505,63
10748506,11
10748507,82
10748508,18
10748509,16
10748510,41
10748511,27
10748512,13
10748513,54
10748514,12
10748515,17
10748516,87
10748517,32
10748518,14
10748519,29
10748520,77
10748521,29
10748522,8
10748523,19
10748524,14
10748525,14
10748526,14
10748527,17
10748528,19
10748529,44
10748530,11
10748531,81
10748532,15
10748533,8
10748534,88
10748535,4
10748536,13
10748537,93
10748538,14
10748539,15
10748540,2
10748541,16
10748542,28
10748543,12
10748544,81
10748545,17
10748546,16
10748547,11
10748548,14
10748549,12
10748550,88
10748551,79
10748552,19
10748553,11
10748554,17
10748555,15
10748556,15
10748557,32
10748558,64
10748559,19
10748560,53
10748561,85
10748562,41
10748563,37
10748564,16
10748565,19
10748566,13
10748567,27
10748568,2
10748569,19
10748570,25
10748571,14
10748572,13
10748573,95
10748574,14
10748575,15
10748576,12
10748577,11
10748578,95
10748579,15
10748580,64
10748581,11
10748582,69
10748583,24
10748584,14
10748585,24
10748586,17
10748587,2
10748588,16
10748589,18
10748590,89
10748591,43
10748592,15
10748593,16
10748594,4
10748595,11
10748596,11
10748597,18
10748598,97
10748599,48
10748600,19
10748601,25
10748602,33
10748603,61
10748604,94
10748605,12
10748606,18
10748607,42
10748608,16
10748609,8
10748610,5
10748611,15
10748612,11
10748613,16
10748614,11
10748615,59
10748616,2
10748617,16
10748618,8
10748619,16
10748620,2
10748621,16
10748622,15
10748623,16
10748624,21
10748625,72
10748626,78
10748627,4
10748628,49
10748629,63
10748630,19
10748631,13
10748632,63
10748633,16
10748634,48
10748635,1
10748636,15
10748637,83
10748638,19
10748639,15
10748640,79
10748641,92
10748642,14
10748643,18
10748644,97
10748645,13
10748646,2
10748647,16
10748648,11
10748649,73
10748650,57
10748651,17
10748652,9
10748653,15
10748654,48
10748655,12
10748656,35
10748657,4
10748658,13
10748659,8
10748660,58
10748661,11
10748662,1
10748663,17
10748664,19
10748665,13
10748666,0
10748667,46
10748668,15
10748669,16
10748670,12
10748671,18
10748672,14
10748673,8
10748674,15
10748675,1
10748676,89
10748677,12
10748678,15
10748679,1
10748680,47
10748681,19
10748682,1
10748683,1
10748684,49
10748685,12
10748686,19
10748687,58
10748688,4
10748689,11
10748690,58
10748691,95
10748692,15
10748693,13
10748694,11
10748695,15
10748696,24
10748697,71
10748698,56
10748699,19
10748700,14
10748701,85
10748702,56
10748703,38
10748704,1
10748705,82
10748706,13
10748707,15
10748708,12
10748709,63
10748710,13
10748711,84
10748712,12
10748713,44
10748714,99
10748715,16
10748716,16
10748717,14
10748718,6
10748719,66
10748720,11
10748721,74
10748722,63
10748723,12
10748724,11
10748725,97
10748726,13
10748727,12
10748728,8
10748729,34
10748730,26
10748731,14
10748732,17
10748733,81
10748734,13
10748735,16
10748736,36
10748737,5
10748738,1
10748739,11
10748740,2
10748741,12
10748742,93
10748743,13
10748744,13
10748745,15
10748746,87
10748747,1
10748748,12
10748749,14
10748750,54
10748751,13
10748752,13
10748753,16
10748754,17
10748755,3
10748756,12
10748757,53
10748758,53
10748759,19
10748760,2
10748761,19
10748762,14
10748763,18
10748764,2
10748765,19
10748766,67
10748767,2
10748768,17
10748769,0
10748770,45
10748771,17
10748772,74
10748773,13
10748774,69
10748775,23
10748776,76
10748777,19
10748778,2
10748779,54
10748780,13
10748781,12
10748782,89
10748783,19
10748784,97
10748785,17
10748786,17
10748787,27
10748788,24
10748789,16
10748790,16
10748791,51
10748792,19
10748793,8
10748794,2
10748795,53
10748796,43
10748797,89
10748798,16
10748799,78
10748800,82
10748801,35
10748802,11
10748803,62
10748804,19
10748805,12
10748806,12
10748807,17
10748808,57
10748809,24
10748810,2
10748811,19
10748812,14
10748813,16
10748814,15
10748815,94
10748816,2
10748817,13
10748818,16
10748819,18
10748820,17
10748821,47
10748822,13
10748823,1
10748824,15
10748825,1
10748826,25
10748827,16
10748828,69
10748829,11
10748830,59
10748831,57
10748832,59
10748833,18
10748834,24
10748835,12
10748836,38
10748837,17
10748838,95
10748839,34
10748840,12
10748841,85
10748842,2
10748843,1
10748844,12
10748845,17
10748846,13
10748847,16
10748848,14
10748849,1
10748850,51
10748851,14
10748852,53
10748853,15
10748854,2
10748855,28
10748856,74
10748857,16
10748858,63
10748859,31
10748860,15
10748861,51
10748862,68
10748863,44
10748864,55
10748865,18
10748866,61
10748867,17
10748868,2
10748869,52
10748870,24
10748871,13
10748872,44
10748873,31
10748874,66
10748875,9
10748876,19
10748877,53
10748878,46
10748879,6
10748880,83
10748881,17
10748882,65
10748883,53
10748884,86
10748885,11
10748886,27
10748887,17
10748888,13
10748889,18
10748890,91
10748891,18
10748892,2
10748893,16
10748894,66
10748895,44
10748896,12
10748897,12
10748898,52
10748899,19
10748900,7
10748901,14
10748902,13
10748903,16
10748904,15
10748905,11
10748906,31
10748907,25
10748908,19
10748909,4
10748910,17
10748911,17
10748912,78
10748913,12
10748914,11
10748915,34
10748916,18
10748917,81
10748918,19
10748919,6
10748920,19
10748921,7
10748922,17
10748923,31
10748924,16
10748925,12
10748926,1
10748927,12
10748928,13
10748929,12
10748930,36
10748931,2
10748932,19
10748933,59
10748934,15
10748935,2
10748936,82
10748937,2
10748938,7
10748939,16
10748940,14
10748941,12
10748942,59
10748943,15
10748944,19
10748945,15
10748946,46
10748947,13
10748948,18
10748949,84
10748950,34
10748951,15
10748952,15
10748953,13
10748954,19
10748955,15
10748956,17
10748957,16
10748958,11
10748959,12
10748960,18
10748961,57
10748962,64
10748963,17
10748964,12
10748965,79
10748966,18
10748967,94
10748968,19
10748969,88
10748970,15
10748971,29
10748972,17
10748973,57
10748974,88
10748975,17
10748976,47
10748977,72
10748978,1
10748979,84
10748980,14
10748981,18
10748982,12
10748983,3
10748984,8
10748985,15
10748986,6
10748987,15
10748988,67
10748989,68
10748990,13
10748991,18
10748992,8
10748993,14
10748994,52
10748995,53
10748996,16
10748997,19
10748998,19
10748999,17
10749000,19
10749001,17
10749002,15
10749003,13
10749004,0
10749005,12
10749006,16
10749007,95
10749008,11
10749009,42
10749010,18
10749011,95
10749012,46
10749013,27
10749014,19
10749015,95
10749016,78
10749017,15
10749018,1
10749019,72
10749020,65
10749021,99
10749022,83
10749023,35
10749024,14
10749025,82
10749026,15
10749027,2
10749028,1
10749029,5
10749030,18
10749031,2
10749032,17
10749033,74
10749034,75
10749035,21
10749036,17
10749037,6
10749038,19
10749039,21
10749040,98
10749041,16
10749042,19
10749043,16
10749044,47
10749045,24
10749046,81
10749047,12
10749048,13
10749049,77
10749050,97
10749051,17
10749052,17
10749053,2
10749054,12
10749055,18
10749056,58
10749057,16
10749058,18
10749059,34
10749060,75
10749061,38
10749062,41
10749063,16
10749064,12
10749065,61
10749066,19
10749067,76
10749068,71
10749069,3
10749070,12
10749071,13
10749072,62
10749073,68
10749074,74
10749075,4
10749076,2
10749077,15
10749078,13
10749079,16
10749080,7
10749081,63
10749082,16
10749083,97
10749084,4
10749085,1
10749086,86
10749087,73
10749088,19
10749089,13
10749090,19
10749091,35
10749092,63
10749093,16
10749094,93
10749095,28
10749096,1
10749097,16
10749098,2
10749099,85
10749100,82
10749101,48
10749102,12
10749103,4
10749104,83
10749105,15
10749106,96
10749107,1
10749108,5
10749109,1
10749110,1
10749111,94
10749112,17
10749113,64
10749114,42
10749115,13
10749116,19
10749117,14
10749118,62
10749119,13
10749120,14
10749121,15
10749122,49
10749123,7
10749124,95
10749125,64
10749126,62
10749127,57
10749128,44
10749129,5
10749130,41
10749131,61
10749132,2
10749133,22
10749134,59
10749135,58
10749136,95
10749137,13
10749138,13
10749139,14
10749140,19
10749141,19
10749142,19
10749143,16
10749144,12
10749145,14
10749146,14
10749147,18
10749148,96
10749149,17
10749150,15
10749151,12
10749152,13
10749153,93
10749154,16
10749155,18
10749156,53
10749157,16
10749158,12
10749159,18
10749160,19
10749161,15
10749162,68
10749163,91
10749164,13
10749165,56
10749166,6
10749167,15
10749168,82
10749169,1
10749170,14
10749171,2
10749172,5
10749173,18
10749174,13
10749175,83
10749176,15
10749177,1
10749178,1
10749179,11
10749180,15
10749181,12
10749182,61
10749183,18
10749184,13
10749185,92
10749186,2
10749187,19
10749188,12
10749189,34
10749190,13
10749191,1
10749192,18
10749193,16
10749194,1
10749195,14
10749196,12
10749197,16
10749198,6
10749199,88
10749200,13
10749201,33
10749202,16
10749203,86
10749204,19
10749205,61
10749206,26
10749207,16
10749208,12
10749209,12
10749210,4
10749211,46
10749212,42
10749213,16
10749214,11
10749215,54
10749216,16
10749217,51
10749218,95
10749219,82
10749220,13
10749221,13
10749222,4
10749223,8
10749224,16
10749225,1
10749226,54
10749227,15
10749228,33
10749229,85
10749230,13
10749231,16
10749232,19
10749233,16
10749234,12
10749235,26
10749236,11
10749237,64
10749238,14
10749239,19
10749240,19
10749241,27
10749242,41
10749243,19
10749244,27
10749245,27
10749246,5
10749247,95
10749248,29
10749249,11
10749250,13
10749251,1
10749252,2
10749253,11
10749254,29
10749255,87
10749256,16
10749257,65
10749258,0
10749259,32
10749260,2
10749261,64
10749262,84
10749263,56
10749264,32
10749265,11
10749266,36
10749267,18
10749268,3
10749269,23
10749270,37
10749271,14
10749272,1
10749273,12
10749274,9
10749275,68
10749276,69
10749277,56
10749278,72
10749279,13
10749280,13
10749281,58
10749282,18
10749283,38
10749284,12
10749285,94
10749286,39
10749287,19
10749288,14
10749289,29
10749290,85
10749291,15
10749292,71
10749293,49
10749294,42
10749295,4
10749296,98
10749297,53
10749298,23
10749299,1
10749300,63
10749301,22
10749302,12
10749303,53
10749304,11
10749305,11
10749306,1
10749307,19
10749308,38
10749309,15
10749310,3
10749311,13
10749312,68
10749313,85
10749314,64
10749315,13
10749316,15
10749317,3
10749318,19
10749319,37
10749320,85
10749321,88
10749322,18
10749323,15
10749324,52
10749325,19
10749326,99
10749327,13
10749328,1
10749329,96
10749330,19
10749331,15
10749332,85
10749333,13
10749334,16
10749335,16
10749336,66
10749337,89
10749338,48
10749339,19
10749340,17
10749341,15
10749342,17
10749343,19
10749344,12
10749345,17
10749346,17
10749347,19
10749348,97
10749349,1
10749350,13
10749351,14
10749352,52
10749353,18
10749354,15
10749355,95
10749356,48
10749357,72
10749358,17
10749359,52
10749360,13
10749361,0
10749362,97
10749363,2
10749364,29
10749365,14
10749366,17
10749367,8
10749368,4
10749369,64
10749370,18
10749371,13
10749372,2
10749373,14
10749374,14
10749375,63
10749376,18
10749377,44
10749378,43
10749379,19
10749380,14
10749381,15
10749382,15
10749383,17
10749384,9
10749385,12
10749386,95
10749387,14
10749388,12
10749389,17
10749390,55
10749391,18
10749392,15
10749393,39
10749394,18
10749395,49
10749396,13
10749397,12
10749398,11
10749399,17
10749400,8
10749401,5
10749402,18
10749403,74
10749404,13
10749405,44
10749406,15
10749407,19
10749408,3
10749409,16
10749410,1
10749411,11
10749412,18
10749413,15
10749414,94
10749415,83
10749416,17
10749417,25
10749418,61
10749419,18
10749420,96
10749421,1
10749422,18
10749423,6
10749424,3
10749425,11
10749426,3
10749427,85
10749428,3
10749429,4
10749430,11
10749431,14
10749432,1
10749433,48
10749434,12
10749435,54
10749436,71
10749437,16
10749438,32
10749439,19
10749440,14
10749441,16
10749442,79
10749443,13
10749444,32
10749445,99
10749446,21
10749447,69
10749448,77
10749449,14
10749450,94
10749451,15
10749452,69
10749453,72
10749454,89
10749455,83
10749456,83
10749457,18
10749458,68
10749459,57
10749460,69
10749461,16
10749462,13
10749463,18
10749464,15
10749465,11
10749466,11
10749467,14
10749468,12
10749469,37
10749470,18
10749471,78
10749472,16
10749473,15
10749474,37
10749475,17
10749476,84
10749477,33
10749478,19
10749479,17
10749480,58
10749481,11
10749482,78
10749483,3
10749484,7
10749485,19
10749486,35
10749487,12
10749488,11
10749489,14
10749490,28
10749491,89
10749492,11
10749493,52
10749494,99
10749495,33
10749496,1
10749497,8
10749498,49
10749499,19
10749500,53
10749501,19
10749502,19
10749503,5
10749504,41
10749505,31
10749506,18
10749507,15
10749508,28
10749509,23
10749510,13
10749511,21
10749512,2
10749513,19
10749514,15
10749515,15
10749516,23
10749517,14
10749518,16
10749519,11
10749520,0
10749521,38
10749522,95
10749523,22
10749524,81
10749525,15
10749526,82
10749527,84
10749528,13
10749529,49
10749530,92
10749531,19
10749532,2
10749533,15
10749534,15
10749535,12
10749536,15
10749537,83
10749538,96
10749539,19
10749540,11
10749541,19
10749542,17
10749543,79
10749544,96
10749545,12
10749546,75
10749547,99
10749548,38
10749549,14
10749550,95
10749551,36
10749552,13
10749553,12
10749554,18
10749555,18
10749556,82
10749557,14
10749558,15
10749559,84
10749560,78
10749561,41
10749562,15
10749563,15
10749564,5
10749565,43
10749566,11
10749567,31
10749568,1
10749569,18
10749570,74
10749571,84
10749572,91
10749573,69
10749574,16
10749575,31
10749576,18
10749577,26
10749578,79
10749579,17
10749580,23
10749581,52
10749582,16
10749583,14
10749584,14
10749585,62
10749586,1
10749587,15
10749588,43
10749589,14
10749590,15
10749591,11
10749592,1
10749593,43
10749594,85
10749595,12
10749596,54
10749597,66
10749598,16
10749599,44
10749600,2
10749601,86
10749602,16
10749603,19
10749604,13
10749605,1
10749606,17
10749607,55
10749608,5
10749609,19
10749610,49
10749611,2
